"name","latitude","longitude"
"Hacker Lab Rancho Cordova | Startup Coworking Maker Space","38.600015","-121.264424"
"SHARED","37.777028","-122.401104"
"San Jose BioCube","37.253825","-121.785173"
"MakeX Palo Alto","37.418239","-122.1083"
"FootHill College - Krause Center for Innovation","37.363053","-122.131593"
"College of Alameda","37.780721","-122.279205"
"CoA Fab Lab","37.780881","-122.279304"
"College of San Mateo Campus","37.534109","-122.334172"
"Folsom Lake College","38.661791","-121.126864"
"FLC Innovation Center","38.66198","-121.126194"
"Hartnell College","36.673341","-121.668453"
"Sacramento City College","38.540922","-121.488064"
"Sierra College","38.793349","-121.207965"
"Woodland Community College","38.658379","-121.734225"
"American River College...","38.651148","-121.346733"
"City College of San Francisco","37.725665","-122.451295"
"Allan Hancock College","34.944613","-120.418934"
"Butte College","39.647498","-121.645063"
"College of the Canyons","34.404219","-118.569631"
"Glendale Community College","34.166529","-118.227943"
"Moorpark College","34.29983","-118.83619"
"Moreno Valley College","33.887259","-117.203114"
"Mt. San Antonio College","34.047903","-117.844573"
"Mountie MakerSpace","34.0482","-117.845117"
"Mt. San Jacinto College","33.806879","-116.969769"
"Orange Coast College","33.671126","-117.910206"
"San Bernardino Valley College","34.08773","-117.310759"
"San Bernardino Community College District Donald Averill – Applied Technology Training Center","34.100403","-117.251623"
"STEAM FUN","37.390298","-122.042121"
"Autodesk Technology Center - Pier 9","37.799959","-122.39792"
"Maker Ed","37.869833","-122.299789"
"The Gate 510","37.716332","-122.179548"
"Moonlighter FabLab","25.79223","-80.134039"
"FirstBuild","38.219066","-85.753366"
"Share Create Reuse and Promote - Magic City Makerspace","45.686966","-108.387392"
"Maker Mobile","38.275407","-85.744833"
"Arkansas Regional Innovation Hub","34.758752","-92.258116"
"The HUB nwi","41.434151","-87.195911"
"Smart MakerLab","40.551957","-3.613905"
"MPLS MAKE","45.038484","-93.252297"
"Brambleton Library Makerspace","38.984185","-77.536176"
"4-H MakerSpace","44.66843","-85.499419"
"Makerspace at The Point","40.122889","-82.94293"
"Interlock Rochester","43.177034","-77.550478"
"Loveland CreatorSpace","40.372134","-105.196079"
"Revolution Makerspace","42.381686","-71.238465"
"GEARS (Garrett Engineering and Robotics Society) Inc.","39.546825","-79.391605"
"Makerspace Greenville","32.980682","-96.110392"
"The Workshop","44.827301","-93.286248"
"Makerlab Israel","32.995088","35.269101"
"Lords Assembly Esbjerg - Makerspace","55.468195","8.456062"
"Valdosta Makerspace","30.832702","-83.278485"
"Los Alamos Makers","35.887882","-106.315706"
"The Workshop Madrid","40.403011","-3.704605"
"FabLab Puerto Rico","18.237005","-66.029752"
"Chester County Library Digital Media Lab & Makerspace","40.032125","-75.620745"
"La Fragua Maker","42.336525","-3.702173"
"SnoCo Makers","47.914289","-122.216071"
"SLUB Makerspace","51.02943","13.738905"
"Springfield MakerSpace","39.772463","-89.688924"
"Hazel L Incantalupo MakerSpace","28.091036","-82.761682"
"Meta Makers Cooperative","42.323729","-83.009501"
"ADX (Art Design Xchange)","45.519809","-122.65497"
"Maker Lab","32.462235","-99.715894"
"Brimfield Public Library Makerspace","40.693649","-89.588986"
"Bostonmakers","42.313188","-71.114539"
"The Garage","46.154023","-119.033896"
"Woodbridge High School Raider's Den","38.818466","-75.58824"
"London Community Woodshop","42.979104","-81.248189"
"SVA Visible Futures Lab","40.746497","-74.009447"
"Berkshire MakerKids","42.151418","-73.396735"
"Maker Community Inc","-37.760321","144.961313"
"Harford Hackerspace","39.296536","-76.623489"
"510 Art Lab","45.737281","-94.952419"
"MAXT Makerspace","42.890956","-71.943516"
"El-Warshkhana","30.052641","31.458499"
"Studio 775","40.000801","-105.099512"
"The Reddie MakerSpace at The STEM Center at  Henderson State University","34.125098","-93.058943"
"Makerspace @ hogeschool pxl - uhasselt","50.927775","5.384387"
"Makerspace Duiven","51.953183","5.996738"
"Urban Hax CIC","52.590991","-1.986197"
"Made In Workshop","-26.108593","27.979387"
"Fox.Build","41.913751","-88.312718"
"Breva Creative Makerspace","29.398111","-98.486562"
"MakeIt Labs","42.741295","-71.458793"
"MAD emergent art center","51.441642","5.469722"
"FabLab Brainport","51.441642","5.469722"
"Makerspace CSM","-34.48466","-58.548302"
"Paden Elementary's Makerspace","37.771277","-122.283908"
"GJmakerspace","39.041721","-108.572754"
"Saprk Penketh","53.387427","-2.649617"
"MACCLab","38.96729","-92.345432"
"Instituto Cumbres Oaxaca STEAM-Makerspace","17.032371","-96.719899"
"The Hub","42.346712","-88.036349"
"Mixxer Community Makerspace","39.855615","-88.949952"
"Nod makerspace","44.412338","26.117809"
"Atölye Atölye","40.763666","29.916589"
"ZhengZhou MakerSpace","34.747308","113.645574"
"Lightspeed","34.066063","-117.649077"
"YuKonstruct","60.738882","-135.07563"
"SmartSpace Kota Kinabalu","5.978949","116.076261"
"Tinkerhaus Community Makerspace","42.806403","-70.881907"
"Weavers Guild of Minnesota","44.975486","-93.254174"
"Minnesota Center for Book Arts","44.975486","-93.254174"
"Makerspace Adelaide","40.718257","-74.005102"
"Haiti Communitere","18.556359","-72.259967"
"Morristown Makers","36.184105","-83.375197"
"It Begins in Brockport","43.215551","-77.937611"
"NSP Makerspace","46.143132","-60.196644"
"Vally lab","30.619806","34.801018"
"Hunterdon County Library Makerspace","40.503039","-74.901287"
"Jongo Hub","4.154053","9.24342"
"My Mini Maker Space","48.137968","15.276877"
"Kent State University Tuscarawas","40.467868","-81.407141"
"Austin School for the Driven","30.296771","-97.705852"
"SCES Makerspace Research Lab","-1.309236","36.81448"
"Kathleen Syme Makerspace","-37.798648","144.965227"
"Bell Tech Center","33.978527","-118.189928"
"BenMaker Podyumpark","40.225476","28.967603"
"Das Habitat Augsburg e.V.","48.367421","10.870996"
"LaunchSpace","42.591635","-72.315619"
"make717 Innovation Center","40.041374","-76.279691"
"Staunton Makerspace","38.149576","-79.071696"
"The Little Bits Workshop","41.89781","-87.81395"
"7th Street Studio & MakerSpace","40.958004","-76.884521"
"Lamba Labs Beirut Hackerspace","33.8938","35.5018"
"LaunchPad MakerSpace","41.68622","-70.07585"
"THINKspot Main Library","33.418191","-111.829564"
"The Arkansas Regional Innovation Hub","34.766561","-92.262899"
"Lincoln Maker Space","-34.491759","-58.482145"
"Spark Space","34.948325","-81.930549"
"Fab Lab, Museum of Science and Industry","41.88531","-87.62213"
"10BitWorks","29.397958","-98.467785"
"ShopSpace","35.802398","-78.630594"
"Procrastination Station","33.524225","-102.009104"
"NextFab","39.939752","-75.177299"
"Portal Maker","-23.520292","-47.461336"
"Make Nashville Makerspace","36.161101","-86.754303"
"ags - Wissenschaftliche Arbeitsgemeinschaft für Studio- und Senderfragen an der TU Braunschweig e.V.","52.2725","10.534"
"ags - TU Braunschweig","52.273025","10.534994"
"Tehama County Maker Space","40.17855","-122.245581"
"Fab Lab Sandwell","52.519095","-1.99255"
"Willie L. Brown Jr. Middle School","37.730417","-122.384425"
"MakerLab @ The Powerhouse","37.318364","-107.880367"
"Bainbridge Artisans Resource Network","47.644452","-122.522526"
"The IDEA Center","34.294672","-119.296637"
"Fablab Erfindergarden Munich","48.120524","11.575051"
"Creative Factory","35.872449","128.624826"
"Anchorage Makerspace","61.191144","-149.890242"
"Engidea","10.49","-66.78"
"FabNewport","41.513679","-71.314028"
"Making Awesome Inc","30.419161","-84.350491"
"Asmbly Makerspace","30.353611","-97.671856"
"Fort Collins Creator Hub","40.591247","-105.052479"
"MakerPlace","54.951748","-1.601181"
"Shop Time Studios","43.366145","-79.801761"
"Le Fab-Lab","46.221179","-0.145617"
"Maker Exchange","33.874986","-117.568038"
"The Forge","36.01965","-79.762418"
"GearBots Makerspace","49.068291","-122.234644"
"T-burMakers","41.955953","12.771792"
"GENIALES","19.491623","-99.21319"
"Innovation Pipeline","32.370179","-95.30093"
"Upside Artspace","37.767787","-122.419019"
"Fairfield County Makers' Guild","41.1177","-73.4082"
"Innovation Station","40.72267","-73.518183"
"MadJax Maker Force","40.142124","-85.389874"
"2Mades","51.174311","4.838508"
"Makers Siem Reap","13.359908","103.862138"
"MAKE Santa Fe","35.662002","-105.993223"
"Steyr-Werke Makerspace","48.042769","14.414268"
"Utah County 4-H Mobile Makerspace","40.393591","-111.797238"
"Kentucky Movers and Makers","37.330943","-87.501593"
"Makers' Alliance","41.476916","-81.576094"
"LVL1 Hackerspace","38.188962","-85.676819"
"MakerSpace - The Westport Library","41.141486","-73.357895"
"KADU Fashion Makerspace","33.808516","-84.27705"
"Bitterroot College FabLab","46.311393","-114.190986"
"MakeHaven Community Makerspace","41.304866","-72.923771"
"The Big Idea at San Juan College","36.773792","-108.167385"
"OCC Library Makerspace","43.005239","-76.199787"
"Inventors Club","33.717766","-83.995588"
"Bellevue Library ideaX Makerspace","47.62016","-122.194337"
"d.lab for Making","30.291971","-97.873776"
"Hacklab","50.487965","30.462435"
"Cherokee Makerspace","34.088274","-84.581867"
"Nerdlab","51.062513","3.730312"
"Buttercup STEAM","33.791426","-84.403687"
"Mystic Krewe's PinChurch","29.979734","-90.163544"
"Rockford MakerSpace","42.331667","-89.151548"
"Olomoucka Dilna","49.580855","17.259178"
"Johnson County Library MakerSpace","38.946393","-94.67604"
"CIS","3.522116","-76.51984"
"The Generator, Inc","39.540154","-119.748395"
"Bridgewire","39.540154","-119.748395"
"Belvedere Tiburon Library Makerspace","37.877037","-122.461441"
"Missoula Public Library - Makerspace","46.878718","-113.996586"
"The Monarch","41.220378","-111.968737"
"The Exploratory Maker Space","34.005017","-118.433835"
"Broken Hammer Forge","39.074382","-75.765898"
"Future Forge","32.767939","-108.276957"
"Northumberland Makers","43.974886","-78.161877"
"MAKEbhm","33.523252","-86.775595"
"Okanagan regional library","49.88961","-119.494095"
"The Clubhou.se","33.457703","-81.964391"
"Reykjavík City Library Makerspace / Tilraunaverkstæði Borgarbókasafns Reykjavíkur","64.104402","-21.81521"
"Fablab Nagpur","21.115011","79.060106"
"Mesh Makers","59.916698","10.65526"
"ThinkLab","40.506015","-111.884526"
"Greenwell Springs Library Makerspace","30.492543","-91.057218"
"Chatt*lab Makerspace","35.001806","-85.336881"
"Pioneer Library System's Maker Mobile","35.215731","-97.490289"
"narrm ngarrgu Makerspace","-37.807613","144.958531"
"SparkCC","-33.412098","151.287513"
"Yucca Valley Material Lab","34.182059","-116.414204"
"MakerFX Makerspace","28.445279","-81.43214"
"Eskilstuna Makerspace","59.38859","16.45089"
"Ithaca Generator","42.402794","-76.483999"
"Cannon Valley Makers, SouthEast MN","44.431138","-93.206569"
"Makerspace Brampton @ Brampton Library - Springdale Branch","43.757732","-79.761353"
"UOttawa Makerspace","45.42068","-75.680788"
"CYC Creation Station Maker's Lab","41.759792","-87.564304"
"The Creative Studio","41.932171","-87.993569"
"Creation Station: La Quinta's MakerSpace","33.677656","-116.298888"
"Maker Factory","40.458509","-86.041779"
"Imagine Lab","40.105904","-83.725623"
"Edmonton New Technology Society","53.575575","-113.446574"
"West Virginia University at Parkersburg Entrepreneur Center","39.286315","-81.55477"
"Amman Valley MakerSpace","51.804764","-3.922483"
"M.ZONE","22.620933","120.280398"
"STEAMLabs","43.651064","-79.397762"
"Cache Makers 4-H Club, STEM ED Center & Community Makerspace - Utah State University Extension","41.758598","-111.857635"
"WREN Works Maker Studio","39.860252","-74.988868"
"Cruces Creatives","32.307164","-106.776315"
"El Sótano Makerspace","28.012536","-15.402994"
"Creative Studios","36.846973","-76.290914"
"Mind- and Makerspace","51.194905","3.216672"
"Be a Maker @ Betty Brinn Children's Museum","43.043978","-87.899151"
"Rochester Makerspace","43.172517","-77.619647"
"Lima Makers Makerspace","-12.025167","-77.011017"
"Phelps Library STEAM Lab Makerspace","42.963394","-77.043612"
"River Center Library Makerspace","30.44672","-91.18792"
"Leonardo's Basement","44.893938","-93.281839"
"Liv Creatively","38.713859","-77.796802"
"Professor Gizmo's Workshop","41.748491","-71.349515"
"Karlskrona Makerspace","56.184514","15.601743"
"PaxSpace, Inc","38.300403","-76.507454"
"westurn kansas Community Group","37.97169","-100.872662"
"PicoTurbine Jersey City Makerspace","40.73189","-74.072683"
"Arlington Public Library The Shop","38.883786","-77.107268"
"Redding Library","40.574006","-122.38523"
"TLC Academic Makerspace","12.837934","80.137344"
"Bibliomaker","37.179753","-3.609299"
"MakerspaceHull","53.746763","-0.343489"
"Lawrence University Makerspace","44.26129","-88.397801"
"Minnesota Makerspace","46.356173","-94.198733"
"Philadelphia Woodworks","40.026001","-75.223111"
"EKU IT Geek Makerspace","37.764867","-84.296913"
"Phoenix Forge","33.451108","-112.081082"
"GRAND GARAGE","48.312692","14.300668"
"create[space] University of St. Thomas","44.942629","-93.188209"
"THINQubator","42.728412","-73.691785"
"UTDallas Makerspace","32.911717","-96.99072"
"The Foundry Makerspace","48.756216","-122.489459"
"build IT","32.776412","-117.071919"
"The University of Akron Wayne College 3D Lab","40.859239","-81.789954"
"Brenchie's Lab","12.509204","-70.008631"
"Shire City Sanctuary","42.470867","-73.188624"
"Johnny Bright Makerspace","53.419246","-113.534725"
"MatchBOX Makerspace","40.416583","-86.890397"
"Town.Ninja","33.93705","-80.333789"
"Lawrence Center for Entrepreneurship","38.971669","-95.23525"
"Catalyst Space","40.514909","-78.403936"
"Fuse33 Makerspace","51.04086","-114.066136"
"FSU Innovation Hub","30.441177","-84.29599"
"KoopLab","33.791202","-118.129763"
"The Dr. Charles J Monier, PhD Makerspace","29.79038","-90.802737"
"Leysin Innovation Lab","46.345167","7.006637"
"SYN Shop","36.041247","-115.033902"
"Make It UP! Makerspace","47.127321","-88.585952"
"MakerLab León","21.129936","-101.685805"
"FAB LAB NOVAERA","21.129995","-101.685796"
"The Makery","38.434027","-78.858173"
"reDiscover Center","33.99458","-118.439207"
"Rapid City Public Library Makerspace","44.078413","-103.228918"
"West Seattle Tool Library","47.432251","-121.803388"
"Lava","59.331925","18.064312"
"Eagle Maker Hub","31.328451","-89.334624"
"TecLab","14.621908","-90.514573"
"Smart Fab Lab","42.683632","23.33129"
"Chimera Art Space","38.407222","-122.869654"
"University of Pretoria Library MakerSpace","-25.755392","28.230244"
"York Region makers (NewMakeIt)","44.079921","-79.423795"
"NewMakeIt","44.079921","-79.423795"
"Diyode Community Workshop","43.544805","-80.248167"
"Alberni Valley Makerspace","49.242056","-124.808009"
"LWTech Innovation Lab","47.704691","-122.167027"
"Studio Atwater","34.110341","-118.25851"
"Fox Meadow Makerspace","41.005098","-73.784577"
"MAxT","42.915485","-71.932271"
"4th Floor","35.033705","-85.307222"
"Lab.cafe","48.144568","17.111663"
"Les Affûtés","45.530939","-73.610347"
"Ela Area Public Library - Forge","42.194859","-88.088473"
"The Foundry","42.90785","-78.856047"
"Federal Way Library Makerspace","47.294629","-122.331774"
"The Ridgewood Makerspace","40.977754","-74.105593"
"Pioneer Maker Club","42.732371","-90.48726"
"UC3M MakerSpace","40.332585","-3.765169"
"FUSE Makerspace","35.084169","-106.646446"
"Creatis","26.89504","75.789447"
"Melbourne Makerspace","28.111535","-80.671938"
"Iron Range Makerspace LLC","47.400405","-92.950154"
"innovation Factory","36.534903","-86.890791"
"Pikes Peak Makerspace","38.841342","-104.816278"
"Makerspace San Diego","32.724103","-117.170912"
"Makerspace Garage","43.342673","17.814445"
"Make-It","31.915929","34.769112"
"Brobots Hub","50.509804","30.765903"
"MakerBay","22.294074","114.237564"
"Strand Center for the Arts","44.696808","-73.454095"
"Gardner-Harvey Library Makerspace","39.54947","-84.42777"
"SHAK","40.486427","-86.133603"
"Fab Lab at Lake Michigan College","42.095564","-86.393008"
"IDIYA - New Orleans Makerspace","29.956665","-90.107394"
"IDIYA","29.956665","-90.107394"
"cedar valley makers space","42.499244","-92.349529"
"Area 52","27.49861","-82.574475"
"Idea Studio, Fond du Lac Public Library","43.777468","-88.445385"
"KID Museum","39.023191","-77.128849"
"KOLLABOR","46.682767","21.0997"
"The Maker Studio @ Science City","39.085328","-94.585578"
"Maker Studio","39.085462","-94.585206"
"Idea Exchange, Old Post Office","43.358353","-80.315527"
"Makerspace Colegio De La Salle Bogotá","4.748701","-74.032938"
"MakeLKN","35.481214","-80.857809"
"Roswell Firelabs","34.027783","-84.320162"
"Fab Lab ICC","37.180636","-95.756197"
"#Rosenwerk (FabLabDresden)","51.046208","13.715406"
"#Rosenwerk","51.046251","13.715483"
"Näh.Werk","51.04616","13.716137"
"Werk-Stadtpiraten e.V.","51.046","13.71518"
"Werk.Stadt.Laden.","51.046113","13.715094"
"MAKERSPACE Carinthia GmbH","46.617875","14.317198"
"ESPR","10.597881","-61.126073"
"The Facility Makerspace","47.820907","-122.322813"
"HATCH Workshop","37.954329","-121.276272"
"Hello Stitch Studio","37.870882","-122.277157"
"Rockville Science Center Makerspace","39.086564","-77.151462"
"Colleg of the Canyons MakerSpace","34.404382","-118.570588"
"Maida Vale Scouts Maker Space","-31.939629","116.003154"
"SDFWA Member Shop","32.883102","-117.190662"
"Makerspace Learning and Design Center","42.820886","74.618963"
"SparkMacon","32.791896","-83.602912"
"Makersville","33.760643","-118.190477"
"Tinker Kitchen","37.755212","-122.419536"
"Unlimited MakerSpace","21.018473","-89.591565"
"Tinker|Bristol","36.606673","-82.163535"
"Esporões MS","41.51173","-8.415234"
"Hemda Makers","32.083989","34.780392"
"3D Africa","5.478926","6.997883"
"Burlington Generator","44.458971","-73.21616"
"CREATE","37.310646","-121.990037"
"Makersmiths Inc.","39.114234","-77.567181"
"BBS Makerspace","29.375859","47.977405"
"Solid State Depot / The Boulder Hackerspace","40.014986","-105.270546"
"Kzoo Makers","42.296004","-85.567187"
"Rogue Hack Lab","42.326515","-122.875595"
"Kalmar makerspace","56.730115","16.29615"
"Chicago Industrial Arts & Design Center","42.009932","-87.663045"
"UCSF Library Makers Lab","37.76333","-122.45925"
"Nebraska Innovation Studio","40.818272","-96.703937"
"The Curiosity Factory","48.179628","-117.043258"
"the LearningLAB","33.861532","-118.184582"
"Make Lehigh Valley","40.593674","-75.474824"
"Colaboratorio Disruptivo CODI - Colegio Stratford","18.827594","-98.948831"
"The CoMAKING Space","41.470385","2.020626"
"FabLab Sarajevo","43.85763","18.398159"
"theCO","35.663426","-88.851679"
"Industra LABS","49.182464","16.626261"
"CoSewing Studio @ Esaie Couture","40.750422","-73.996328"
"IDEA LAB","37.116453","-107.632954"
"Route 9 Maker Lab","39.701144","-75.549764"
"Shapiro Library Innovation Lab & Makerspace","42.955621","-71.431925"
"Werksalon","48.235183","16.481064"
"The Loft","28.209455","-82.718908"
